chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Label
0.39918333,0.06221343,1844.6066818943088,1573.922615534805,3488.28125,0.11881156589673914,-318.42758,82.7629,-18.956663,26.197456,-0.087477975,-2.8469424,-9.092208,-20.83049,-7.960083,-14.180535,-8.122769,-1.3246254,-6.582445,-3.254018,1.0937129,-6.345253,-4.482785,-4.9071703,-7.3676596,-10.608014,1
0.4594061,0.050297566,1910.661098087268,1941.7960689579008,4082.4175824175823,0.12270346840659341,-355.39746,55.009487,13.2202015,16.475979,3.4873252,-0.93303555,-7.2008204,-6.3457923,-5.912493,-2.8153255,-5.7243485,-1.172345,-5.132628,-7.116036,-9.480544,-4.9275794,-9.3245735,-9.492751,-11.974325,-11.4136095,1
0.41138086,0.09343382,1725.6230000689968,1752.7984423539622,3530.986064189189,0.09350256017736487,-280.9417,61.081924,-2.288621,13.745978,-7.601366,-3.4195879,-5.2812543,-8.426642,-9.586109,-7.3571587,-8.494437,-1.9242328,-8.146645,-7.976766,-11.248771,-8.394195,-8.984155,-6.8510175,-5.3435926,-8.217464,1
0.38944346,0.0699857,1889.0845255190688,1937.4403160406152,4145.331325301205,0.13074171686746988,-325.55093,66.558426,10.816183,5.522095,-7.1315794,-2.2177465,-13.0632515,-12.656201,-5.0418034,-13.053727,-11.294465,0.5456489,-4.008363,-6.0802703,-11.846586,-7.8620906,-15.591585,-8.211418,-6.8793144,-10.893039,1
0.4621481,0.081117816,1907.023516191312,1711.5112381735191,3647.7623456790125,0.1517891589506173,-257.15265,83.36098,-3.1487966,17.31144,0.46529827,3.6717148,-14.912024,-23.360693,-2.7300258,-2.732477,-3.5710487,-5.240221,-4.67826,-2.0067315,-9.57045,-9.094483,-10.994148,-10.129117,-14.810061,-10.202086,1
0.36047873,0.12954359,1890.8738728454696,1761.719119739671,3808.655753968254,0.1354244171626984,-213.69505,69.431816,-20.043102,9.981696,-16.940252,-1.8546786,-24.870707,-19.533989,-8.660192,-10.819194,-10.820441,-6.098271,-18.28547,-20.168238,-17.680513,-6.9497566,-11.686709,-11.9500885,-10.201619,-15.537379,1
0.4078027,0.08189891,1731.9976356603158,1799.4882927840902,3918.1219362745096,0.09177293964460784,-336.5521,63.35245,-14.777023,27.856316,-2.9526894,-8.4332285,-14.11864,-7.267024,-9.033958,-11.486183,-5.332315,-13.224474,-6.242901,-6.179863,-9.069471,-9.966929,-6.0144215,-9.254067,-12.898777,-8.483384,1
0.39507255,0.07733372,1567.1695216426342,1732.705951411418,3367.6883012820513,0.08223783052884616,-326.53116,64.852486,-0.19404842,17.734459,-14.297952,-3.90669,-5.756682,-6.7786937,-13.777292,-6.400808,-5.973618,-4.3679338,-5.815268,-7.5306716,-7.395066,-7.878112,-7.346006,-6.2246842,-3.5907502,-10.400899,1
0.40098625,0.10900108,1252.4927217353538,1453.5102496757065,2512.8528225806454,0.0803616431451613,-258.35745,112.36407,-5.035016,23.096869,-1.1763359,-0.6848209,-11.600386,-26.769747,-0.24789067,-4.8368344,-6.40852,-2.8096175,-2.0431924,-7.150524,-10.374606,-7.355904,-6.2764335,-9.278138,-17.977757,-13.980689,1
0.4146067,0.06928914,2002.6630913897018,1949.7733894422524,4164.960488505747,0.14359397449712644,-323.45935,50.13917,8.620527,6.781762,10.686673,-0.9537963,-4.2967577,-9.936087,-7.1280384,-6.004871,-5.1116586,-0.17186792,-6.197805,-1.2618287,-6.5789557,-10.364023,-9.326319,-12.377673,-8.864038,-10.297418,1
0.35986215,0.06464845,1626.575129185863,1663.6075361845521,3469.436813186813,0.09204906421703296,-317.93246,74.50808,-25.808926,27.288404,-16.446194,-16.748196,-17.56951,-9.193896,-3.788718,-15.248219,-4.0360904,-9.734702,-4.4836683,-9.528694,-10.790438,-10.730901,-6.481213,-14.259555,-9.537411,-11.659075,1
0.43320417,0.03604969,2043.0807626179812,1808.6165877411438,4050.853587962963,0.14464879918981483,-365.2726,51.705235,-9.428225,8.78984,-4.6754236,5.4794583,-11.999656,-13.461379,-3.7202091,-11.084132,-8.438721,-5.174825,-12.679699,-15.423388,-10.4727125,-3.9558375,-7.7206573,-8.099413,-8.499944,-10.379944,1
0.3418296,0.07439943,1801.2899907604817,1832.0209786884868,3823.0042016806724,0.10214105173319328,-311.01694,60.777157,3.657996,16.597223,-4.484356,-7.69139,-4.098196,-15.400905,-4.885343,-5.6509986,-9.481427,-6.650179,-13.100081,-9.043235,-10.984453,-8.438129,-14.545117,-7.552517,-9.875044,-12.648449,1
0.35977712,0.09096151,1637.4236136242748,1665.0148060107958,3264.4927536231885,0.09469471807065218,-322.28543,58.37678,-3.8404737,15.485433,-18.651674,-4.9957886,-3.7243974,-16.844978,-6.620261,-18.62909,-7.1776447,-6.760147,-3.0670664,-6.576359,-12.43466,-6.510853,-12.50037,-6.2496395,-10.619894,-7.700664,1
0.44171235,0.06361991,1600.876402964046,1761.7597729170539,3504.419191919192,0.07124467329545454,-367.88824,58.044884,2.7406194,25.793266,-3.0380511,-0.44115177,-14.587477,-13.575719,-4.7829056,-8.048286,-3.8568683,-7.539546,-5.9566393,-11.540409,-12.526547,-4.1998615,-11.285757,-6.695483,-6.7211266,-5.9998703,1
0.38540325,0.07571037,2012.7334104966005,1855.0916142730068,3990.285773026316,0.15073434930098684,-315.01846,44.709393,-0.45999628,12.60484,-11.582837,-6.150235,-8.538126,-14.335693,-9.341018,-16.958317,-8.019016,-7.61611,-1.6913217,-5.2529917,-11.068555,-3.6122196,-11.899637,-6.4459534,-10.847477,-7.6292996,1
0.34162456,0.097868085,1768.4763331366833,1722.441790877655,3620.209316037736,0.11810417895047169,-269.22046,65.20503,-8.208844,8.634143,-16.72449,-2.1389217,-13.796259,-12.298174,-10.118635,-7.9934025,-5.794995,2.8369968,-4.595097,-8.809529,-15.226857,-11.103663,-15.898664,-7.550651,-10.443953,-9.726209,1
0.38412735,0.076556854,1665.3008325205512,1730.7059500398034,3715.1692708333335,0.0970611572265625,-360.47595,67.23249,-17.836494,22.975477,-5.4629273,-4.8243637,-9.410316,-8.175489,-8.614846,-9.407508,-0.2775112,-10.876968,-7.3135133,-4.3949885,-6.0802803,-12.450788,-3.890765,-12.250508,-14.125304,-6.2561707,1
0.4393504,0.07585524,1410.7275110344303,1605.3714584637066,3213.986280487805,0.059028439405487805,-315.49832,114.00004,-14.054414,21.646828,-8.435827,-1.9916899,3.1766956,-14.749978,-2.187064,-0.4030898,1.2659181,2.382211,-4.136011,-9.451076,-13.14382,-10.540649,-5.5759015,-3.4641871,-12.810619,-8.381297,1
0.47971052,0.04893267,1922.4593388474755,1908.67326691978,4212.584713855422,0.10538638930722892,-389.4375,46.439793,1.0412804,17.307705,2.9490197,-12.458032,-8.811264,-0.470411,-3.2597017,-4.059576,-4.9810095,-6.941643,-2.14281,-5.079772,-6.1007447,-3.7670362,-6.705086,-4.972763,-5.1529174,-4.381358,1
0.42509001,0.09910946,1502.3109957171416,1564.8519743212698,3042.0758928571427,0.08171735491071429,-299.4649,91.18053,-16.302477,17.822319,-11.558759,4.3970857,-14.2136965,-11.859016,-2.4158897,-15.887221,-9.792007,-5.332125,-6.283592,-9.178235,-11.892211,-10.586855,-10.970796,-8.301093,-12.530195,-10.604019,1
0.4079527,0.092769355,1623.008228009361,1665.9319173872816,3559.136284722222,0.10703531901041667,-286.76715,80.54361,-9.277507,38.13511,-19.589996,-0.44267565,-10.039215,-13.036196,-9.709727,-15.021164,-10.6421585,-5.428849,-5.9699254,-9.852821,-10.684141,-11.610325,-11.711682,-11.795698,-11.804587,-12.956825,1
0.40239996,0.10361854,1886.0737329179337,1871.7752696584107,4023.311491935484,0.12085354712701613,-294.97787,62.324593,1.9514108,25.986286,-3.1803906,-12.264557,-11.387934,-17.899015,-10.541348,-10.436504,-3.4974446,-12.385127,-5.312819,-8.4207735,-12.263071,-5.191077,-11.363472,-12.038907,-9.047274,-6.642547,1
0.3971967,0.091517575,1674.1780004907855,1808.9374818233257,3559.6183401639346,0.11648709656762295,-315.32404,52.45344,3.4410102,11.731119,-9.4701805,-5.142605,-5.3054214,-6.0610185,-8.174418,-9.74152,-5.9029393,-3.5864072,-5.433765,-5.722896,-8.363373,-6.117815,-7.0998306,1.1865982,-0.2161125,-1.554342,1
0.4398939,0.12676693,1482.279101030887,1561.4927949770333,2906.7778716216217,0.08882099873310811,-254.37933,100.03308,6.736571,26.17707,4.4063034,6.0603623,-14.683092,-24.39717,-4.047318,-0.6169593,-5.719548,-3.8144555,-2.2159808,-6.281355,-11.069905,-10.060291,-13.539967,-8.349002,-8.66414,-12.760044,1
0.41817105,0.09058798,1860.25992857821,1827.1858425295197,3808.3881578947367,0.12922748766447367,-323.0894,62.959354,11.308936,11.414492,-1.2020392,6.036908,-12.073195,-12.816024,-10.05664,-4.6582394,-9.367771,-5.712878,-0.3148104,-9.885379,-11.051383,-10.107277,-9.510255,-9.710587,-6.8940783,-10.377287,1
0.40975216,0.066204265,2019.9864415662355,1775.7558842824867,3859.7861842105262,0.16390188116776316,-297.6425,66.37205,-3.2172604,11.919913,-5.0719466,-3.3398914,-22.279251,-18.486404,-7.461407,-8.903789,-6.0915923,-5.552191,-4.2794814,-18.252913,-12.821759,-4.520965,-16.073057,-9.260065,-6.289554,-7.3320594,1
0.42306486,0.08315789,2164.268159897698,1770.2501864742644,4154.847756410257,0.16918319310897437,-264.06403,55.739445,-14.768431,17.944462,-22.629154,-5.6018777,-15.137534,-10.200721,-9.085289,-9.903116,-10.401628,1.7623248,-7.7707705,-8.586055,-12.411154,-10.00546,-13.509069,-7.6727467,-9.515011,-10.140104,1
0.3702084,0.11113887,1752.5735965246895,1623.0006254159664,3331.3953488372094,0.14042911973110464,-262.70282,65.04351,0.8069912,15.482936,-9.747827,-6.286659,-20.747465,-20.447433,-11.891406,-7.7749677,-8.582622,-6.740737,1.9897449,-10.297273,-11.967526,-12.1261215,-11.344669,-12.436461,-7.6101193,-8.805938,1
0.36353838,0.060076665,1781.250700834628,1749.2727660482497,3610.359768907563,0.10468093487394958,-353.6021,49.75718,-2.9823463,14.119925,-9.280426,-3.5744863,-13.936181,-17.006752,-3.0327635,-10.849352,-2.2817066,-5.209967,0.5665954,-11.0377865,-11.745395,-6.6395187,-13.041047,-1.5683565,-8.870877,-5.6302633,1
0.46279925,0.041273717,1885.7901917696424,1819.1636925377702,3994.1630747126437,0.12211521192528736,-354.64493,72.964066,-18.393776,8.706115,-7.5661607,1.0184829,-15.103926,-7.7743993,-1.9858793,-8.847265,-3.8218591,2.6042783,0.08761097,-4.007841,-10.193964,-11.097108,-13.315237,-9.119175,-7.949926,-9.952008,1
0.3818535,0.056747165,1869.6674564407786,1856.4450755793735,3953.9574795081967,0.14679655481557377,-344.98093,64.64926,-0.13713184,24.823233,-9.122747,-6.7371902,-15.650331,-14.658647,-8.744791,-15.254037,-1.5169456,-4.707384,-3.1464853,-14.513416,-22.182823,-12.291791,-14.813878,-8.751987,-9.022078,-13.47504,1
0.3427313,0.053016115,2169.190070542795,1677.666936247899,3931.7652925531916,0.17247755984042554,-334.5432,45.578785,-4.8021417,12.198584,-19.08721,1.7823912,-12.932979,-12.934508,-4.2550807,-16.435379,-8.999017,-1.6719787,-7.918032,-10.443135,-9.400463,-8.284841,-9.263662,-3.2177763,-7.368495,-8.633073,1
0.40067706,0.08333106,1863.1427582198785,1785.8521086607516,3871.3662790697676,0.1045432867005814,-310.56833,69.90456,1.2660583,25.811749,-3.9544518,2.8865829,-9.880688,-20.556683,-5.2491064,-14.392124,-4.641913,2.0588686,-5.927699,3.9466045,-3.180473,-9.3663645,-9.504862,-9.077808,-11.17821,-8.749209,1
0.5123447,0.08802292,2467.708061624593,1963.2750187486022,4738.231803797468,0.20049198971518986,-230.74352,49.052708,-0.4970725,13.346897,-8.23495,2.3190496,-17.99924,-13.334799,-5.674738,0.33465335,-7.485401,-7.4772205,-7.3264484,-2.6198885,-8.270091,-8.515302,-6.635702,-11.353869,-10.424966,-7.547698,1
0.40519124,0.090033874,1840.5128669848586,1815.2121121456614,3975.5171654929577,0.11931599361795775,-326.9567,79.40204,6.2005763,11.766459,-6.4014273,-2.737917,-11.867288,-14.556662,-11.10128,-5.9554453,-11.416217,-3.6348765,-4.0225167,-14.148733,-15.20214,-7.8490815,-8.697282,-9.650023,-11.342987,-12.146619,1
0.45496652,0.066400036,2107.3296451172714,1863.8523159938597,4262.428977272727,0.15156693892045456,-321.9238,49.49486,-1.5146748,26.895546,-7.0555515,2.8621213,-8.90634,-13.623374,-8.261358,-9.082718,-0.81544054,3.4430215,-7.4948063,2.224284,-3.9500296,-6.838916,-8.852835,-9.486044,-9.114396,-6.305778,1
0.46031597,0.0805407,1719.1917242427364,1826.7575794933111,3614.53125,0.1035595703125,-298.23978,68.26673,6.198511,12.449582,-0.15474576,4.8619785,-9.010089,-10.172249,-8.109906,-4.136376,-14.189204,-8.530958,-6.9290423,-3.490191,-10.725755,-9.045767,-9.918259,-10.519101,-12.070064,-8.409195,1
0.39830554,0.14020133,1257.411387977429,1430.065540087773,2543.6677631578946,0.07567845394736843,-252.92383,114.58971,-9.998357,32.171368,7.749356,5.5750628,-12.303956,-27.83298,-0.9302807,-12.913288,-4.6765804,-2.8793225,-4.4034467,-2.6259167,-10.668764,-10.773352,-10.362913,-10.759084,-12.235724,-12.863206,1
0.4220796,0.07041329,1950.7750283158648,1797.0591932336617,3940.7862103174602,0.13248697916666666,-333.90204,56.41336,5.3187633,29.338467,0.16899315,-0.8168513,-3.9875815,-12.113612,-11.745158,-10.333104,-7.2159433,-2.0028543,-5.0738497,-1.100667,-0.72606194,-7.593591,-3.033371,-2.8899577,-7.9811006,-5.916895,1
0.4647535,0.052549277,1866.4813322351765,1838.5320554126247,3957.96875,0.1059375,-376.7638,55.778576,7.2637496,17.70448,1.876996,-2.0653427,-11.808795,-13.841325,-7.485434,3.6781538,-7.4051166,-4.695154,4.288599,-1.4965991,-8.636637,-8.137559,-7.362348,-7.694506,-10.030918,-9.489078,1
0.41895485,0.12742102,1303.6223159834503,1549.3338642810252,2642.078488372093,0.0731910882994186,-272.50586,101.216515,8.359177,24.721174,4.7746615,5.103236,-11.023122,-22.00405,0.9679859,-6.6362686,-6.0094867,-5.0487666,-1.8862225,-4.894325,-8.459181,-7.889708,-11.272453,-10.223617,-13.451236,-10.7664175,1
0.43922114,0.04907249,1622.2038425425394,1939.052360491106,3905.46875,0.06470269097222223,-379.43634,57.321266,11.748352,26.959944,8.76226,-3.877256,-4.5677795,-5.054901,-8.1654625,-2.583591,-6.068989,-2.5418217,-6.525739,-5.9180655,-8.260431,-6.203892,-7.321215,-6.6414485,-12.400488,-10.260908,1
0.46990564,0.06086572,1465.0478646139047,1561.187134993719,3070.5295138888887,0.08148871527777778,-367.5473,92.76755,-17.846006,12.032601,-0.25689322,0.42420286,-6.3107953,-23.606321,-6.1215267,-11.917065,-7.28356,-5.516198,-5.8210125,-4.0112815,1.6800823,-7.1427884,-4.241832,-4.463396,-7.0562634,-9.2112665,1
0.42675653,0.06861763,1892.0078129227759,1706.654321873146,3601.893538135593,0.1530430680614407,-337.5971,57.31157,3.6827173,18.385796,-7.0812526,1.2119547,-15.0101185,-15.258496,-8.958646,-4.1680274,-3.9677765,-2.78106,1.4674077,-11.060839,-9.060525,-6.987703,-11.295637,-9.90055,-5.822242,-7.5241737,1
0.36715713,0.10893698,1967.2247482949724,1733.3588213133444,3796.7391304347825,0.14656080163043478,-215.67433,73.986694,-12.748307,8.415108,-13.256053,-8.194189,-26.044577,-23.354399,-15.454157,-13.359723,-4.6706786,-7.7545857,-16.057037,-13.576114,-20.53155,-12.796738,-2.9371927,-10.503092,-15.6418295,-6.0366244,1
0.43430865,0.046089917,2141.729709039355,1963.5736266594647,4510.01213592233,0.15336771844660194,-389.0796,39.093742,-1.3047606,10.549432,-10.349139,3.4267492,-9.683576,-6.474748,-5.2989154,-10.710151,-6.1819196,-2.3375497,-5.5308595,-9.348491,-8.293162,-4.136577,-9.318648,-4.613536,-6.8458133,-9.149756,1
0.39683694,0.14466687,1663.4370195230717,1585.3053299789583,3307.404891304348,0.11186417289402174,-212.45763,82.932274,-5.7500615,41.24551,2.989608,3.020993,-15.402709,-28.75107,-0.8844284,-6.613178,-3.926473,-4.1216955,-5.934887,-1.5056199,-8.447176,-9.705177,-9.6830015,-9.195103,-12.329433,-10.645812,1
0.38735047,0.12372223,1373.597276176736,1498.6719863546357,2801.3980263157896,0.07737972861842106,-244.82103,107.16288,-1.8030918,33.82373,0.05373923,-2.3048897,-8.181067,-26.695637,-2.6191978,-10.213117,-4.150845,-2.0066264,-1.4983233,-3.8057046,-12.503903,-13.58934,-12.754061,-5.51111,-13.322744,-12.554126,1
0.45832422,0.06892337,1671.8617218541353,1752.8543493791865,3667.6194105691056,0.09276152820121951,-326.47986,93.868164,-1.932512,28.568678,-1.3315302,-0.010488976,2.2017238,-15.003104,-5.697232,-5.8860097,-4.1182976,3.0581431,-5.5059466,-11.682359,-8.984191,-8.136555,-7.265122,-3.2568798,-15.381339,-7.1866627,1
0.35991395,0.083841346,1797.4834935567465,1717.148986565712,3458.795362903226,0.11504536290322581,-330.38596,64.79014,-4.9452205,7.1057124,6.0964637,-5.6320186,-2.4921741,-14.2134075,1.3710843,0.47085944,-12.398728,-8.548808,-9.134194,-8.3446455,-9.976153,-7.7975287,-7.437471,-7.2252665,-11.419677,-9.186245,1
0.43459618,0.044934716,2451.2437812450007,1962.6816434123916,4762.2876213592235,0.17069933252427186,-348.8017,32.554916,12.665415,13.084316,-4.955064,0.53526056,-12.449528,-11.062272,-9.999295,-6.803291,-3.548178,-4.808663,-9.847604,-10.308682,-13.317691,-6.5883822,-2.2854939,-7.3418784,-6.504854,-6.8758407,1
0.40363958,0.083906546,2072.3044961541896,1766.914008019561,3997.231012658228,0.16163963607594936,-291.0264,60.17008,0.47571278,24.304724,-12.522258,2.8011556,-14.746295,-10.284007,-7.9176273,-8.427803,-6.7835855,-4.08225,-5.496677,-8.79894,-8.480937,-10.100799,-12.995952,-9.539444,-11.098639,-10.586952,1
0.4495079,0.08998796,1770.7638406873007,1683.0498980120403,3580.7783018867926,0.10893278301886793,-316.5035,77.10812,-3.7085752,27.861103,-4.3931227,-7.2340965,-6.385426,-20.57614,-9.710549,-18.288572,-5.755889,-3.646194,-8.060629,-4.37615,-0.28967404,-7.9836583,-5.563288,-4.7024364,-8.193248,-7.7601657,1
0.44090143,0.057112236,1733.053645521257,1745.7397283322102,3547.838184931507,0.0903286868578767,-366.76987,51.766945,-1.0950215,12.751368,-13.195696,2.652187,-8.276829,-13.854799,-2.2105017,-11.120264,-5.4662476,-5.3421392,-0.7453241,-6.3391175,-10.630286,-4.9303946,-10.587224,-6.342857,-8.890276,-6.0852847,1
0.40590343,0.061397452,1742.866784474535,1799.5346135534037,3708.813048245614,0.11210766173245613,-348.17935,55.665306,-4.311083,5.21048,-15.848226,2.128245,-5.4416885,-11.695912,-5.423286,-10.409059,-6.8553057,-3.6822069,-0.71785635,-8.0413265,-10.89474,-6.6771398,-11.416609,-4.5834866,-7.9315495,-6.000633,1
0.47726482,0.056461368,1907.5462951427742,1822.8240224316414,3906.9940476190477,0.10678827194940477,-329.6789,62.034283,3.9355996,23.019346,-6.368874,2.2325659,-8.473505,-13.696245,-9.922872,-11.052291,-0.22696654,-1.7696443,-8.942001,-2.597417,-4.556997,-8.051008,-8.356362,-10.988469,-9.2837305,-8.339015,1
0.38744316,0.075655736,1755.457762802894,1763.3648805719629,3661.1328125,0.08968098958333333,-297.12332,65.88856,-3.2380097,21.62213,-11.559146,-5.708843,-10.105028,-9.802558,-12.0128565,-13.137054,-9.374265,-3.9258292,-10.852117,-10.323593,-8.095135,-11.847057,-9.144324,-7.83696,-6.8647933,-10.24488,1
0.42007944,0.04327944,2127.8780504124106,1836.7517252127668,4184.283088235294,0.15119964001225492,-340.14307,46.74938,-2.3377435,4.557779,-7.138986,5.0943155,-14.571131,-15.867986,-8.076689,-8.254867,-5.5928082,-5.322336,-9.42961,-10.672019,-14.279402,-8.151641,-2.9215198,-7.259906,-8.075528,-5.955381,1
0.42918578,0.05223222,1692.6616853348855,1835.5617519332104,3712.65625,0.098310546875,-383.81702,59.9282,12.215359,20.163298,-4.961162,6.206044,-8.607116,-12.532266,-6.96336,-4.381521,-5.9186735,-4.6705165,-0.0024784089,-8.466366,-8.172453,-9.395778,-10.844504,-8.256702,-6.565153,-9.554263,1
0.4144009,0.055858333,1717.2524311707266,1671.8973161624056,3514.908256880734,0.11926157540137615,-322.61127,66.991615,1.2125943,22.426073,8.8475,-3.6802418,-14.394357,-18.775034,-11.559725,-2.8355165,-14.007293,-1.6549554,2.5224957,-4.989733,-7.4727907,-11.458965,-8.56756,-8.090691,-10.737496,-8.167815,1
0.33968908,0.060293764,1773.9952065978316,1652.6833604204494,3675.7484243697477,0.11509896927521009,-315.87582,65.98894,-19.527914,18.814007,-25.517952,-3.483843,-20.750505,-10.858953,-8.773988,-16.964706,-9.093587,-5.019485,-6.5275626,-18.50229,-10.0847435,-7.734842,-9.84002,-6.2596235,-7.450278,-10.03486,1
0.43662512,0.14023784,1562.124466593521,1613.3065472695416,3144.1611842105262,0.10124897203947368,-267.79614,93.590164,7.353512,12.938537,-4.9278007,5.0633817,-12.896351,-19.76062,-8.540893,-21.725698,-5.8927393,-0.24824362,-5.677795,-3.1749995,-1.9890363,-9.534127,-11.549956,-8.199656,-11.192293,-11.36457,1
0.40201572,0.06350124,2271.4434907620507,1865.365538247287,4472.409018987341,0.14904321598101267,-316.81958,38.234486,-7.473324,9.360883,-13.173223,3.839693,-16.112852,-17.117762,-7.8945303,-5.203087,-8.204754,-7.066213,-14.319132,-11.449907,-18.47318,-7.3994317,-3.7657344,-9.630626,-11.421413,-7.273698,1
0.37669593,0.091180824,2195.7832900668363,1858.3717989044617,4308.857685810811,0.15724305848817569,-259.64972,49.521107,-0.13800544,18.945976,-16.784122,-12.41419,-13.850736,-11.698364,-9.774923,-10.503714,-11.396577,3.2923117,-8.016186,-6.4090185,-12.58516,-10.183397,-17.578272,-8.253985,-6.7250667,-10.445311,1
0.36653632,0.05977953,2407.2436383765817,1890.5932611760236,4547.475961538462,0.2170055422008547,-294.87506,42.052647,-15.293632,8.705573,-25.745298,-10.434594,-17.121016,-10.242749,-10.147859,-17.089268,-6.787915,-6.034958,-8.540829,-14.79297,-11.747337,-8.11509,-13.774578,-3.159759,-8.167286,-8.93241,1
0.39150897,0.123407215,1403.0188342818828,1497.1911027476583,2734.9046610169494,0.090576171875,-239.55843,107.69888,4.7403564,22.409458,-6.0481653,8.560638,-11.636363,-28.373919,-1.1336766,-10.215168,-5.128874,-3.3659356,-3.0517702,-5.3493047,-13.015944,-9.171628,-10.84083,-8.091828,-17.849833,-10.60663,1
0.4046712,0.052760687,1736.7856733915378,1737.7800155672785,3518.06891025641,0.11565755208333334,-360.00778,48.19169,2.8480487,15.919582,-8.655502,-2.041211,-5.6353717,-12.680979,-7.8889976,-11.079017,-9.291193,-4.5784984,-1.764514,-4.317117,-11.104471,-6.2928643,-10.980664,-6.0796113,-8.00759,-5.9053774,1
0.40786713,0.0934158,2324.874893229338,1901.9732640944962,4421.1528361344535,0.16190011160714285,-251.02718,52.153652,-0.44387743,11.086612,-14.341095,0.3558765,-18.103357,-21.833426,-10.999082,-9.359422,-7.1766953,-9.854624,-14.760901,-16.459684,-17.58654,-6.6413126,-5.6510086,-9.116401,-10.278189,-8.969317,1
0.4323863,0.06939182,1935.216779260187,1825.3903856626694,4091.4713541666665,0.12215677897135417,-345.3837,49.751434,-10.767674,20.649347,-17.975199,-6.8762302,-10.73858,-4.341586,-7.779274,-13.503456,-3.0365932,-5.6401267,-5.7028656,-13.2774,-7.119615,-5.4406204,-9.254903,-2.2977905,-7.798832,-6.7531495,1
0.45894355,0.06434223,2096.6894197100073,1852.428168283195,4323.4375,0.1291775173611111,-341.4837,48.525276,-2.307945,31.38795,-12.688137,-2.2094853,-13.484716,-6.733528,-4.773346,-7.979266,3.1152208,-4.1566167,-5.6106825,-10.335386,-13.278423,-7.0327787,-9.074255,-8.078386,-7.5916314,-11.822774,1
0.38312283,0.109217316,1838.4402479465855,1656.9918510944992,3670.1882102272725,0.12228670987215909,-251.08975,71.835335,-8.458875,22.874165,-18.714197,6.8780823,-19.370396,-11.164722,-2.6418645,-15.926864,-9.7644615,-4.097986,-8.527378,-11.554682,-10.713604,-12.673631,-16.035578,-10.440545,-12.516177,-11.583984,1
0.42999357,0.072366185,1955.7679882982109,1786.7393348614391,3964.773995535714,0.158203125,-326.2864,62.86632,-1.3771893,15.654192,2.2206135,-27.056585,-25.8868,0.6234151,-2.7275722,-9.704663,-7.994143,-12.786392,-3.2098372,-5.927525,-10.375375,-3.4906375,-11.105428,-7.8356633,-6.336259,-3.56724,1
0.40692863,0.0532938,1624.8006822704506,1859.4399682391124,3734.426738410596,0.07533759312913907,-368.07828,61.36096,7.2235284,24.453365,-1.6036773,-0.87353474,-3.5341685,-8.268572,-6.9212832,-7.281392,-5.880633,-4.896663,-6.5290933,-4.762672,-8.515204,-9.303103,-5.9153814,-7.2366548,-5.1673827,-8.475221,1
0.4233645,0.09575681,1658.3815703275452,1724.108006914486,3699.609375,0.09413016183035715,-325.2184,83.045845,-11.26431,25.743715,-2.189073,-9.824416,-8.791712,-19.041094,-6.857694,-4.6861644,-8.549941,-5.396137,-4.666741,-14.365532,-14.159947,-8.443406,-6.5586395,-9.45556,-11.462095,-9.149774,1
0.37739912,0.123118944,1587.8126587534089,1683.4194551852727,3423.0553057553957,0.12078110948741007,-290.77826,81.135216,-2.5405867,20.256443,-5.006693,-8.786481,-10.952349,-21.106085,-9.763937,-6.195164,-11.646887,-7.487763,-1.845726,-11.339896,-18.80696,-8.770739,-6.570371,-10.957795,-10.016491,-12.564703,1
0.3934921,0.08573674,1753.0154968822012,1850.47358200697,3836.6297468354433,0.0991643591772152,-324.13574,74.7826,9.218297,12.825688,-0.16510212,-3.9340918,-11.706079,-20.860022,-10.601844,-3.382524,-7.9515452,-6.1277714,-4.543417,-13.11944,-17.261206,-5.130256,-9.015856,-12.176335,-10.642506,-10.007596,1
0.34782785,0.07931088,1925.3222610730643,1754.8648113872298,3849.2838541666665,0.12507120768229166,-260.19473,65.58616,-9.011804,-1.7558056,-21.231482,7.431763,-21.194365,-25.423971,-10.215107,-10.438437,-5.121699,-9.359854,-20.063814,-15.95773,-19.250076,-9.974156,-4.272406,-8.688008,-13.916219,-6.4609036,1
0.45540038,0.09523608,1580.5616666983212,1667.8851774306472,3424.443493150685,0.07367026969178082,-273.35104,105.75529,-16.185175,19.516367,-3.421294,3.8317645,-4.7015104,-20.815073,-0.8388789,3.2037854,-1.1301541,-0.3426093,-8.469245,-11.60186,-14.977678,-10.176456,-4.8341284,-3.5723467,-17.254333,-5.4345946,1
0.42019856,0.06934995,1765.7434502592994,1817.7530433150816,3743.932845744681,0.1006378823138298,-338.4018,56.985825,-0.024155231,10.863081,3.4547305,-3.9814608,-1.1506722,-12.920942,-6.4662943,-4.0143313,-8.462539,3.5774868,-6.2306423,-0.06405526,-7.459492,-11.46466,-8.574303,-11.2092285,-6.8180294,-9.019069,1
